PassengerId,Age,Age_Imputed,Embarked,Embarked_Imputed,Fare,Fare_Imputed,Name,Parch,Pclass,Sex,SibSp,Survived,Ticket,Title,TitleBin,split
434,17.0,False,S,False,7.125,False,"Kallio, Mr. Nikolai Erland",0,3,male,0,0.0,STON/O 2. 3101274,Mr,Mr,train
435,50.0,False,S,False,55.9,False,"Silvey, Mr. William Baird",0,1,male,1,0.0,13507,Mr,Mr,train
436,14.0,False,S,False,120.0,False,"Carter, Miss. Lucile Polk",2,1,female,1,1.0,113760,Miss,Miss,train
437,21.0,False,S,False,34.375,False,"Ford, Miss. Doolina Margaret ""Daisy""",2,3,female,2,0.0,W./C. 6608,Miss,Miss,train
438,24.0,False,S,False,18.75,False,"Richards, Mrs. Sidney (Emily Hocking)",3,2,female,2,1.0,29106,Mrs,Mrs,train
439,64.0,False,S,False,263.0,False,"Fortune, Mr. Mark",4,1,male,1,0.0,19950,Mr,Mr,train
440,31.0,False,S,False,10.5,False,"Kvillner, Mr. Johan Henrik Johannesson",0,2,male,0,0.0,C.A. 18723,Mr,Mr,train
441,45.0,False,S,False,26.25,False,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1,2,female,1,1.0,F.C.C. 13529,Mrs,Mrs,train
442,20.0,False,S,False,9.5,False,"Hampe, Mr. Leon",0,3,male,0,0.0,345769,Mr,Mr,train
443,25.0,False,S,False,7.775,False,"Petterson, Mr. Johan Emil",0,3,male,1,0.0,347076,Mr,Mr,train
444,28.0,False,S,False,13.0,False,"Reynaldo, Ms. Encarnacion",0,2,female,0,1.0,230434,Ms,Miss,train
445,30.0,True,S,False,8.1125,False,"Johannesen-Bratthammer, Mr. Bernt",0,3,male,0,1.0,65306,Mr,Mr,train
446,4.0,False,S,False,81.8583,False,"Dodge, Master. Washington",2,1,male,0,1.0,33638,Master,Master,train
447,13.0,False,S,False,19.5,False,"Mellinger, Miss. Madeleine Violet",1,2,female,0,1.0,250644,Miss,Miss,train
448,34.0,False,S,False,26.55,False,"Seward, Mr. Frederic Kimber",0,1,male,0,1.0,113794,Mr,Mr,train
449,5.0,False,C,False,19.2583,False,"Baclini, Miss. Marie Catherine",1,3,female,2,1.0,2666,Miss,Miss,train
450,52.0,False,S,False,30.5,False,"Peuchen, Major. Arthur Godfrey",0,1,male,0,1.0,113786,Major,Mr,train
451,36.0,False,S,False,27.75,False,"West, Mr. Edwy Arthur",2,2,male,1,0.0,C.A. 34651,Mr,Mr,train
452,30.0,True,S,False,19.9667,False,"Hagland, Mr. Ingvald Olai Olsen",0,3,male,1,0.0,65303,Mr,Mr,train
453,30.0,False,C,False,27.75,False,"Foreman, Mr. Benjamin Laventall",0,1,male,0,0.0,113051,Mr,Mr,train
454,49.0,False,C,False,89.1042,False,"Goldenberg, Mr. Samuel L",0,1,male,1,1.0,17453,Mr,Mr,train
455,30.0,True,S,False,8.05,False,"Peduzzi, Mr. Joseph",0,3,male,0,0.0,A/5 2817,Mr,Mr,train
456,29.0,False,C,False,7.8958,False,"Jalsevac, Mr. Ivan",0,3,male,0,1.0,349240,Mr,Mr,train
457,65.0,False,S,False,26.55,False,"Millet, Mr. Francis Davis",0,1,male,0,0.0,13509,Mr,Mr,train
458,36.0,True,S,False,51.8625,False,"Kenyon, Mrs. Frederick R (Marion)",0,1,female,1,1.0,17464,Mrs,Mrs,train
459,50.0,False,S,False,10.5,False,"Toomey, Miss. Ellen",0,2,female,0,1.0,F.C.C. 13531,Miss,Miss,train
460,30.0,True,Q,False,7.75,False,"O'Connor, Mr. Maurice",0,3,male,0,0.0,371060,Mr,Mr,train
461,48.0,False,S,False,26.55,False,"Anderson, Mr. Harry",0,1,male,0,1.0,19952,Mr,Mr,train
462,34.0,False,S,False,8.05,False,"Morley, Mr. William",0,3,male,0,0.0,364506,Mr,Mr,train
463,47.0,False,S,False,38.5,False,"Gee, Mr. Arthur H",0,1,male,0,0.0,111320,Mr,Mr,train
464,48.0,False,S,False,13.0,False,"Milling, Mr. Jacob Christian",0,2,male,0,0.0,234360,Mr,Mr,train
465,30.0,True,S,False,8.05,False,"Maisner, Mr. Simon",0,3,male,0,0.0,A/S 2816,Mr,Mr,train
466,38.0,False,S,False,7.05,False,"Goncalves, Mr. Manuel Estanslas",0,3,male,0,0.0,SOTON/O.Q. 3101306,Mr,Mr,train
467,30.0,True,S,False,0.0,False,"Campbell, Mr. William",0,2,male,0,0.0,239853,Mr,Mr,train
468,56.0,False,S,False,26.55,False,"Smart, Mr. John Montgomery",0,1,male,0,0.0,113792,Mr,Mr,train
469,30.0,True,Q,False,7.725,False,"Scanlan, Mr. James",0,3,male,0,0.0,36209,Mr,Mr,train
470,0.75,False,C,False,19.2583,False,"Baclini, Miss. Helene Barbara",1,3,female,2,1.0,2666,Miss,Miss,train
471,30.0,True,S,False,7.25,False,"Keefe, Mr. Arthur",0,3,male,0,0.0,323592,Mr,Mr,train
472,38.0,False,S,False,8.6625,False,"Cacic, Mr. Luka",0,3,male,0,0.0,315089,Mr,Mr,train
473,33.0,False,S,False,27.75,False,"West, Mrs. Edwy Arthur (Ada Mary Worth)",2,2,female,1,1.0,C.A. 34651,Mrs,Mrs,train
474,23.0,False,C,False,13.7917,False,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,2,female,0,1.0,SC/AH Basle 541,Mrs,Mrs,train
475,22.0,False,S,False,9.8375,False,"Strandberg, Miss. Ida Sofia",0,3,female,0,0.0,7553,Miss,Miss,train
476,30.0,True,S,False,52.0,False,"Clifford, Mr. George Quincy",0,1,male,0,0.0,110465,Mr,Mr,train
477,34.0,False,S,False,21.0,False,"Renouf, Mr. Peter Henry",0,2,male,1,0.0,31027,Mr,Mr,train
478,29.0,False,S,False,7.0458,False,"Braund, Mr. Lewis Richard",0,3,male,1,0.0,3460,Mr,Mr,train
479,22.0,False,S,False,7.5208,False,"Karlsson, Mr. Nils August",0,3,male,0,0.0,350060,Mr,Mr,train
480,2.0,False,S,False,12.2875,False,"Hirvonen, Miss. Hildur E",1,3,female,0,1.0,3101298,Miss,Miss,train
481,9.0,False,S,False,46.9,False,"Goodwin, Master. Harold Victor",2,3,male,5,0.0,CA 2144,Master,Master,train
482,30.0,True,S,False,0.0,False,"Frost, Mr. Anthony Wood ""Archie""",0,2,male,0,0.0,239854,Mr,Mr,train
483,50.0,False,S,False,8.05,False,"Rouse, Mr. Richard Henry",0,3,male,0,0.0,A/5 3594,Mr,Mr,train
484,63.0,False,S,False,9.5875,False,"Turkula, Mrs. (Hedwig)",0,3,female,0,1.0,4134,Mrs,Mrs,train
485,25.0,False,C,False,91.0792,False,"Bishop, Mr. Dickinson H",0,1,male,1,1.0,11967,Mr,Mr,train
486,22.0,True,S,False,25.4667,False,"Lefebre, Miss. Jeannie",1,3,female,3,0.0,4133,Miss,Miss,train
487,35.0,False,S,False,90.0,False,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,1,female,1,1.0,19943,Mrs,Mrs,train
488,58.0,False,C,False,29.7,False,"Kent, Mr. Edward Austin",0,1,male,0,0.0,11771,Mr,Mr,train
489,30.0,False,S,False,8.05,False,"Somerton, Mr. Francis William",0,3,male,0,0.0,A.5. 18509,Mr,Mr,train
490,9.0,False,S,False,15.9,False,"Coutts, Master. Eden Leslie ""Neville""",1,3,male,1,1.0,C.A. 37671,Master,Master,train
491,30.0,True,S,False,19.9667,False,"Hagland, Mr. Konrad Mathias Reiersen",0,3,male,1,0.0,65304,Mr,Mr,train
492,21.0,False,S,False,7.25,False,"Windelov, Mr. Einar",0,3,male,0,0.0,SOTON/OQ 3101317,Mr,Mr,train
493,55.0,False,S,False,30.5,False,"Molson, Mr. Harry Markland",0,1,male,0,0.0,113787,Mr,Mr,train
494,71.0,False,C,False,49.5042,False,"Artagaveytia, Mr. Ramon",0,1,male,0,0.0,PC 17609,Mr,Mr,train
495,21.0,False,S,False,8.05,False,"Stanley, Mr. Edward Roland",0,3,male,0,0.0,A/4 45380,Mr,Mr,train
496,30.0,True,C,False,14.4583,False,"Yousseff, Mr. Gerious",0,3,male,0,0.0,2627,Mr,Mr,train
497,54.0,False,C,False,78.2667,False,"Eustis, Miss. Elizabeth Mussey",0,1,female,1,1.0,36947,Miss,Miss,train
498,30.0,True,S,False,15.1,False,"Shellard, Mr. Frederick William",0,3,male,0,0.0,C.A. 6212,Mr,Mr,train
499,25.0,False,S,False,151.55,False,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",2,1,female,1,0.0,113781,Mrs,Mrs,train
500,24.0,False,S,False,7.7958,False,"Svensson, Mr. Olof",0,3,male,0,0.0,350035,Mr,Mr,train
501,17.0,False,S,False,8.6625,False,"Calic, Mr. Petar",0,3,male,0,0.0,315086,Mr,Mr,train
502,21.0,False,Q,False,7.75,False,"Canavan, Miss. Mary",0,3,female,0,0.0,364846,Miss,Miss,train
503,22.0,True,Q,False,7.6292,False,"O'Sullivan, Miss. Bridget Mary",0,3,female,0,0.0,330909,Miss,Miss,train
504,37.0,False,S,False,9.5875,False,"Laitinen, Miss. Kristina Sofia",0,3,female,0,0.0,4135,Miss,Miss,train
505,16.0,False,S,False,86.5,False,"Maioni, Miss. Roberta",0,1,female,0,1.0,110152,Miss,Miss,train
506,18.0,False,C,False,108.9,False,"Penasco y Castellana, Mr. Victor de Satode",0,1,male,1,0.0,PC 17758,Mr,Mr,train
507,33.0,False,S,False,26.0,False,"Quick, Mrs. Frederick Charles (Jane Richards)",2,2,female,0,1.0,26360,Mrs,Mrs,train
508,30.0,True,S,False,26.55,False,"Bradley, Mr. George (""George Arthur Brayton"")",0,1,male,0,1.0,111427,Mr,Mr,train
509,28.0,False,S,False,22.525,False,"Olsen, Mr. Henry Margido",0,3,male,0,0.0,C 4001,Mr,Mr,train
510,26.0,False,S,False,56.4958,False,"Lang, Mr. Fang",0,3,male,0,1.0,1601,Mr,Mr,train
511,29.0,False,Q,False,7.75,False,"Daly, Mr. Eugene Patrick",0,3,male,0,1.0,382651,Mr,Mr,train
512,30.0,True,S,False,8.05,False,"Webber, Mr. James",0,3,male,0,0.0,SOTON/OQ 3101316,Mr,Mr,train
513,36.0,False,S,False,26.2875,False,"McGough, Mr. James Robert",0,1,male,0,1.0,PC 17473,Mr,Mr,train
514,54.0,False,C,False,59.4,False,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,1,female,1,1.0,PC 17603,Mrs,Mrs,train
515,24.0,False,S,False,7.4958,False,"Coleff, Mr. Satio",0,3,male,0,0.0,349209,Mr,Mr,train
516,47.0,False,S,False,34.0208,False,"Walker, Mr. William Anderson",0,1,male,0,0.0,36967,Mr,Mr,train
517,34.0,False,S,False,10.5,False,"Lemore, Mrs. (Amelia Milley)",0,2,female,0,1.0,C.A. 34260,Mrs,Mrs,train
518,30.0,True,Q,False,24.15,False,"Ryan, Mr. Patrick",0,3,male,0,0.0,371110,Mr,Mr,train
519,36.0,False,S,False,26.0,False,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,2,female,1,1.0,226875,Mrs,Mrs,train
520,32.0,False,S,False,7.8958,False,"Pavlovic, Mr. Stefo",0,3,male,0,0.0,349242,Mr,Mr,train
521,30.0,False,S,False,93.5,False,"Perreault, Miss. Anne",0,1,female,0,1.0,12749,Miss,Miss,train
522,22.0,False,S,False,7.8958,False,"Vovk, Mr. Janko",0,3,male,0,0.0,349252,Mr,Mr,train
523,30.0,True,C,False,7.225,False,"Lahoud, Mr. Sarkis",0,3,male,0,0.0,2624,Mr,Mr,train
524,44.0,False,C,False,57.9792,False,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1,1,female,0,1.0,111361,Mrs,Mrs,train
525,30.0,True,C,False,7.2292,False,"Kassem, Mr. Fared",0,3,male,0,0.0,2700,Mr,Mr,train
526,40.5,False,Q,False,7.75,False,"Farrell, Mr. James",0,3,male,0,0.0,367232,Mr,Mr,train
527,50.0,False,S,False,10.5,False,"Ridsdale, Miss. Lucy",0,2,female,0,1.0,W./C. 14258,Miss,Miss,train
528,30.0,True,S,False,221.7792,False,"Farthing, Mr. John",0,1,male,0,0.0,PC 17483,Mr,Mr,train
529,39.0,False,S,False,7.925,False,"Salonen, Mr. Johan Werner",0,3,male,0,0.0,3101296,Mr,Mr,train
530,23.0,False,S,False,11.5,False,"Hocking, Mr. Richard George",1,2,male,2,0.0,29104,Mr,Mr,train
531,2.0,False,S,False,26.0,False,"Quick, Miss. Phyllis May",1,2,female,1,1.0,26360,Miss,Miss,train
532,30.0,True,C,False,7.2292,False,"Toufik, Mr. Nakli",0,3,male,0,0.0,2641,Mr,Mr,train
533,17.0,False,C,False,7.2292,False,"Elias, Mr. Joseph Jr",1,3,male,1,0.0,2690,Mr,Mr,train
534,36.0,True,C,False,22.3583,False,"Peter, Mrs. Catherine (Catherine Rizk)",2,3,female,0,1.0,2668,Mrs,Mrs,train
535,30.0,False,S,False,8.6625,False,"Cacic, Miss. Marija",0,3,female,0,0.0,315084,Miss,Miss,train
536,7.0,False,S,False,26.25,False,"Hart, Miss. Eva Miriam",2,2,female,0,1.0,F.C.C. 13529,Miss,Miss,train
537,45.0,False,S,False,26.55,False,"Butt, Major. Archibald Willingham",0,1,male,0,0.0,113050,Major,Mr,train
538,30.0,False,C,False,106.425,False,"LeRoy, Miss. Bertha",0,1,female,0,1.0,PC 17761,Miss,Miss,train
539,30.0,True,S,False,14.5,False,"Risien, Mr. Samuel Beard",0,3,male,0,0.0,364498,Mr,Mr,train
540,22.0,False,C,False,49.5,False,"Frolicher, Miss. Hedwig Margaritha",2,1,female,0,1.0,13568,Miss,Miss,train
541,36.0,False,S,False,71.0,False,"Crosby, Miss. Harriet R",2,1,female,0,1.0,WE/P 5735,Miss,Miss,train
542,9.0,False,S,False,31.275,False,"Andersson, Miss. Ingeborg Constanzia",2,3,female,4,0.0,347082,Miss,Miss,train
543,11.0,False,S,False,31.275,False,"Andersson, Miss. Sigrid Elisabeth",2,3,female,4,0.0,347082,Miss,Miss,train
544,32.0,False,S,False,26.0,False,"Beane, Mr. Edward",0,2,male,1,1.0,2908,Mr,Mr,train
545,50.0,False,C,False,106.425,False,"Douglas, Mr. Walter Donald",0,1,male,1,0.0,PC 17761,Mr,Mr,train
546,64.0,False,S,False,26.0,False,"Nicholson, Mr. Arthur Ernest",0,1,male,0,0.0,693,Mr,Mr,train
547,19.0,False,S,False,26.0,False,"Beane, Mrs. Edward (Ethel Clarke)",0,2,female,1,1.0,2908,Mrs,Mrs,train
548,30.0,True,C,False,13.8625,False,"Padro y Manent, Mr. Julian",0,2,male,0,1.0,SC/PARIS 2146,Mr,Mr,train
549,33.0,False,S,False,20.525,False,"Goldsmith, Mr. Frank John",1,3,male,1,0.0,363291,Mr,Mr,train
550,8.0,False,S,False,36.75,False,"Davies, Master. John Morgan Jr",1,2,male,1,1.0,C.A. 33112,Master,Master,train
551,17.0,False,C,False,110.8833,False,"Thayer, Mr. John Borland Jr",2,1,male,0,1.0,17421,Mr,Mr,train
552,27.0,False,S,False,26.0,False,"Sharp, Mr. Percival James R",0,2,male,0,0.0,244358,Mr,Mr,train
553,30.0,True,Q,False,7.8292,False,"O'Brien, Mr. Timothy",0,3,male,0,0.0,330979,Mr,Mr,train
554,22.0,False,C,False,7.225,False,"Leeni, Mr. Fahim (""Philip Zenni"")",0,3,male,0,1.0,2620,Mr,Mr,train
555,22.0,False,S,False,7.775,False,"Ohman, Miss. Velin",0,3,female,0,1.0,347085,Miss,Miss,train
556,62.0,False,S,False,26.55,False,"Wright, Mr. George",0,1,male,0,0.0,113807,Mr,Mr,train
557,48.0,False,C,False,39.6,False,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,1,female,1,1.0,11755,Lady,Mrs,train
558,30.0,True,C,False,227.525,False,"Robbins, Mr. Victor",0,1,male,0,0.0,PC 17757,Mr,Mr,train
559,39.0,False,S,False,79.65,False,"Taussig, Mrs. Emil (Tillie Mandelbaum)",1,1,female,1,1.0,110413,Mrs,Mrs,train
560,36.0,False,S,False,17.4,False,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,3,female,1,1.0,345572,Mrs,Mrs,train
561,30.0,True,Q,False,7.75,False,"Morrow, Mr. Thomas Rowan",0,3,male,0,0.0,372622,Mr,Mr,train
562,40.0,False,S,False,7.8958,False,"Sivic, Mr. Husein",0,3,male,0,0.0,349251,Mr,Mr,train
563,28.0,False,S,False,13.5,False,"Norman, Mr. Robert Douglas",0,2,male,0,0.0,218629,Mr,Mr,train
564,30.0,True,S,False,8.05,False,"Simmons, Mr. John",0,3,male,0,0.0,SOTON/OQ 392082,Mr,Mr,train
565,22.0,True,S,False,8.05,False,"Meanwell, Miss. (Marion Ogden)",0,3,female,0,0.0,SOTON/O.Q. 392087,Miss,Miss,train
566,24.0,False,S,False,24.15,False,"Davies, Mr. Alfred J",0,3,male,2,0.0,A/4 48871,Mr,Mr,train
567,19.0,False,S,False,7.8958,False,"Stoytcheff, Mr. Ilia",0,3,male,0,0.0,349205,Mr,Mr,train
568,29.0,False,S,False,21.075,False,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",4,3,female,0,0.0,349909,Mrs,Mrs,train
569,30.0,True,C,False,7.2292,False,"Doharr, Mr. Tannous",0,3,male,0,0.0,2686,Mr,Mr,train
570,32.0,False,S,False,7.8542,False,"Jonsson, Mr. Carl",0,3,male,0,1.0,350417,Mr,Mr,train
571,62.0,False,S,False,10.5,False,"Harris, Mr. George",0,2,male,0,1.0,S.W./PP 752,Mr,Mr,train
572,53.0,False,S,False,51.4792,False,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,1,female,2,1.0,11769,Mrs,Mrs,train
573,36.0,False,S,False,26.3875,False,"Flynn, Mr. John Irwin (""Irving"")",0,1,male,0,1.0,PC 17474,Mr,Mr,train
574,22.0,True,Q,False,7.75,False,"Kelly, Miss. Mary",0,3,female,0,1.0,14312,Miss,Miss,train
575,16.0,False,S,False,8.05,False,"Rush, Mr. Alfred George John",0,3,male,0,0.0,A/4. 20589,Mr,Mr,train
576,19.0,False,S,False,14.5,False,"Patchett, Mr. George",0,3,male,0,0.0,358585,Mr,Mr,train
577,34.0,False,S,False,13.0,False,"Garside, Miss. Ethel",0,2,female,0,1.0,243880,Miss,Miss,train
578,39.0,False,S,False,55.9,False,"Silvey, Mrs. William Baird (Alice Munger)",0,1,female,1,1.0,13507,Mrs,Mrs,train
579,36.0,True,C,False,14.4583,False,"Caram, Mrs. Joseph (Maria Elias)",0,3,female,1,0.0,2689,Mrs,Mrs,train
580,32.0,False,S,False,7.925,False,"Jussila, Mr. Eiriik",0,3,male,0,1.0,STON/O 2. 3101286,Mr,Mr,train
581,25.0,False,S,False,30.0,False,"Christy, Miss. Julie Rachel",1,2,female,1,1.0,237789,Miss,Miss,train
582,39.0,False,C,False,110.8833,False,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",1,1,female,1,1.0,17421,Mrs,Mrs,train
583,54.0,False,S,False,26.0,False,"Downton, Mr. William James",0,2,male,0,0.0,28403,Mr,Mr,train
584,36.0,False,C,False,40.125,False,"Ross, Mr. John Hugo",0,1,male,0,0.0,13049,Mr,Mr,train
585,30.0,True,C,False,8.7125,False,"Paulner, Mr. Uscher",0,3,male,0,0.0,3411,Mr,Mr,train
586,18.0,False,S,False,79.65,False,"Taussig, Miss. Ruth",2,1,female,0,1.0,110413,Miss,Miss,train
587,47.0,False,S,False,15.0,False,"Jarvis, Mr. John Denzil",0,2,male,0,0.0,237565,Mr,Mr,train
588,60.0,False,C,False,79.2,False,"Frolicher-Stehli, Mr. Maxmillian",1,1,male,1,1.0,13567,Mr,Mr,train
589,22.0,False,S,False,8.05,False,"Gilinski, Mr. Eliezer",0,3,male,0,0.0,14973,Mr,Mr,train
590,30.0,True,S,False,8.05,False,"Murdlin, Mr. Joseph",0,3,male,0,0.0,A./5. 3235,Mr,Mr,train
591,35.0,False,S,False,7.125,False,"Rintamaki, Mr. Matti",0,3,male,0,0.0,STON/O 2. 3101273,Mr,Mr,train
592,52.0,False,C,False,78.2667,False,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,1,female,1,1.0,36947,Mrs,Mrs,train
593,47.0,False,S,False,7.25,False,"Elsbury, Mr. William James",0,3,male,0,0.0,A/5 3902,Mr,Mr,train
594,22.0,True,Q,False,7.75,False,"Bourke, Miss. Mary",2,3,female,0,0.0,364848,Miss,Miss,train
595,37.0,False,S,False,26.0,False,"Chapman, Mr. John Henry",0,2,male,1,0.0,SC/AH 29037,Mr,Mr,train
596,36.0,False,S,False,24.15,False,"Van Impe, Mr. Jean Baptiste",1,3,male,1,0.0,345773,Mr,Mr,train
597,22.0,True,S,False,33.0,False,"Leitch, Miss. Jessie Wills",0,2,female,0,1.0,248727,Miss,Miss,train
598,49.0,False,S,False,0.0,False,"Johnson, Mr. Alfred",0,3,male,0,0.0,LINE,Mr,Mr,train
599,30.0,True,C,False,7.225,False,"Boulos, Mr. Hanna",0,3,male,0,0.0,2664,Mr,Mr,train
600,49.0,False,C,False,56.9292,False,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,1,male,1,1.0,PC 17485,Sir,Mr,train
601,24.0,False,S,False,27.0,False,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,2,female,2,1.0,243847,Mrs,Mrs,train
602,30.0,True,S,False,7.8958,False,"Slabenoff, Mr. Petco",0,3,male,0,0.0,349214,Mr,Mr,train
603,30.0,True,S,False,42.4,False,"Harrington, Mr. Charles H",0,1,male,0,0.0,113796,Mr,Mr,train
604,44.0,False,S,False,8.05,False,"Torber, Mr. Ernst William",0,3,male,0,0.0,364511,Mr,Mr,train
605,35.0,False,C,False,26.55,False,"Homer, Mr. Harry (""Mr E Haven"")",0,1,male,0,1.0,111426,Mr,Mr,train
606,36.0,False,S,False,15.55,False,"Lindell, Mr. Edvard Bengtsson",0,3,male,1,0.0,349910,Mr,Mr,train
607,30.0,False,S,False,7.8958,False,"Karaic, Mr. Milan",0,3,male,0,0.0,349246,Mr,Mr,train
608,27.0,False,S,False,30.5,False,"Daniel, Mr. Robert Williams",0,1,male,0,1.0,113804,Mr,Mr,train
609,22.0,False,C,False,41.5792,False,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",2,2,female,1,1.0,SC/Paris 2123,Mrs,Mrs,train
610,40.0,False,S,False,153.4625,False,"Shutes, Miss. Elizabeth W",0,1,female,0,1.0,PC 17582,Miss,Miss,train
611,39.0,False,S,False,31.275,False,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",5,3,female,1,0.0,347082,Mrs,Mrs,train
612,30.0,True,S,False,7.05,False,"Jardin, Mr. Jose Neto",0,3,male,0,0.0,SOTON/O.Q. 3101305,Mr,Mr,train
613,22.0,True,Q,False,15.5,False,"Murphy, Miss. Margaret Jane",0,3,female,1,1.0,367230,Miss,Miss,train
614,30.0,True,Q,False,7.75,False,"Horgan, Mr. John",0,3,male,0,0.0,370377,Mr,Mr,train
615,35.0,False,S,False,8.05,False,"Brocklebank, Mr. William Alfred",0,3,male,0,0.0,364512,Mr,Mr,train
616,24.0,False,S,False,65.0,False,"Herman, Miss. Alice",2,2,female,1,1.0,220845,Miss,Miss,train
617,34.0,False,S,False,14.4,False,"Danbom, Mr. Ernst Gilbert",1,3,male,1,0.0,347080,Mr,Mr,train
618,26.0,False,S,False,16.1,False,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,3,female,1,0.0,A/5. 3336,Mrs,Mrs,train
619,4.0,False,S,False,39.0,False,"Becker, Miss. Marion Louise",1,2,female,2,1.0,230136,Miss,Miss,train
620,26.0,False,S,False,10.5,False,"Gavey, Mr. Lawrence",0,2,male,0,0.0,31028,Mr,Mr,train
621,27.0,False,C,False,14.4542,False,"Yasbeck, Mr. Antoni",0,3,male,1,0.0,2659,Mr,Mr,train
622,42.0,False,S,False,52.5542,False,"Kimball, Mr. Edwin Nelson Jr",0,1,male,1,1.0,11753,Mr,Mr,train
623,20.0,False,C,False,15.7417,False,"Nakid, Mr. Sahid",1,3,male,1,1.0,2653,Mr,Mr,train
624,21.0,False,S,False,7.8542,False,"Hansen, Mr. Henry Damsgaard",0,3,male,0,0.0,350029,Mr,Mr,train
625,21.0,False,S,False,16.1,False,"Bowen, Mr. David John ""Dai""",0,3,male,0,0.0,54636,Mr,Mr,train
626,61.0,False,S,False,32.3208,False,"Sutton, Mr. Frederick",0,1,male,0,0.0,36963,Mr,Mr,train
627,57.0,False,Q,False,12.35,False,"Kirkland, Rev. Charles Leonard",0,2,male,0,0.0,219533,Rev,Mr,train
628,21.0,False,S,False,77.9583,False,"Longley, Miss. Gretchen Fiske",0,1,female,0,1.0,13502,Miss,Miss,train
629,26.0,False,S,False,7.8958,False,"Bostandyeff, Mr. Guentcho",0,3,male,0,0.0,349224,Mr,Mr,train
630,30.0,True,Q,False,7.7333,False,"O'Connell, Mr. Patrick D",0,3,male,0,0.0,334912,Mr,Mr,train
631,80.0,False,S,False,30.0,False,"Barkworth, Mr. Algernon Henry Wilson",0,1,male,0,1.0,27042,Mr,Mr,train
632,51.0,False,S,False,7.0542,False,"Lundahl, Mr. Johan Svensson",0,3,male,0,0.0,347743,Mr,Mr,train
633,32.0,False,C,False,30.5,False,"Stahelin-Maeglin, Dr. Max",0,1,male,0,1.0,13214,Dr,Mr,train
634,30.0,True,S,False,0.0,False,"Parr, Mr. William Henry Marsh",0,1,male,0,0.0,112052,Mr,Mr,train
635,9.0,False,S,False,27.9,False,"Skoog, Miss. Mabel",2,3,female,3,0.0,347088,Miss,Miss,train
636,28.0,False,S,False,13.0,False,"Davis, Miss. Mary",0,2,female,0,1.0,237668,Miss,Miss,train
637,32.0,False,S,False,7.925,False,"Leinonen, Mr. Antti Gustaf",0,3,male,0,0.0,STON/O 2. 3101292,Mr,Mr,train
638,31.0,False,S,False,26.25,False,"Collyer, Mr. Harvey",1,2,male,1,0.0,C.A. 31921,Mr,Mr,train
639,41.0,False,S,False,39.6875,False,"Panula, Mrs. Juha (Maria Emilia Ojala)",5,3,female,0,0.0,3101295,Mrs,Mrs,train
640,30.0,True,S,False,16.1,False,"Thorneycroft, Mr. Percival",0,3,male,1,0.0,376564,Mr,Mr,train
641,20.0,False,S,False,7.8542,False,"Jensen, Mr. Hans Peder",0,3,male,0,0.0,350050,Mr,Mr,train
642,24.0,False,C,False,69.3,False,"Sagesser, Mlle. Emma",0,1,female,0,1.0,PC 17477,Mlle,Miss,train
643,2.0,False,S,False,27.9,False,"Skoog, Miss. Margit Elizabeth",2,3,female,3,0.0,347088,Miss,Miss,train
644,30.0,True,S,False,56.4958,False,"Foo, Mr. Choong",0,3,male,0,1.0,1601,Mr,Mr,train
645,0.75,False,C,False,19.2583,False,"Baclini, Miss. Eugenie",1,3,female,2,1.0,2666,Miss,Miss,train
646,48.0,False,C,False,76.7292,False,"Harper, Mr. Henry Sleeper",0,1,male,1,1.0,PC 17572,Mr,Mr,train
647,19.0,False,S,False,7.8958,False,"Cor, Mr. Liudevit",0,3,male,0,0.0,349231,Mr,Mr,train
648,56.0,False,C,False,35.5,False,"Simonius-Blumer, Col. Oberst Alfons",0,1,male,0,1.0,13213,Col,Mr,train
649,30.0,True,S,False,7.55,False,"Willey, Mr. Edward",0,3,male,0,0.0,S.O./P.P. 751,Mr,Mr,train
650,23.0,False,S,False,7.55,False,"Stanley, Miss. Amy Zillah Elsie",0,3,female,0,1.0,CA. 2314,Miss,Miss,train
651,30.0,True,S,False,7.8958,False,"Mitkoff, Mr. Mito",0,3,male,0,0.0,349221,Mr,Mr,train
652,18.0,False,S,False,23.0,False,"Doling, Miss. Elsie",1,2,female,0,1.0,231919,Miss,Miss,train
